geonames_id,osm_id,wikipedia_id,woe_id,name,iso,is_megacity,latitude,longitude
338832,298296168,1242250,1315530,"Dire Dawa, Dire Dawa, Ethiopia",ETH,0,9.58999472955,41.8600182686
3041732,0,0,0,"Mariehamn, Finström, Aland",ALD,0,60.0969961849,19.9490044719
2834282,21993086,105906,693920,"Schwerin, Mecklenburg-Vorpommern, Germany",DEU,0,53.6333040774,11.4166986105
653281,30969526,378837,567209,"Kemi, Lapland, Finland",FIN,0,65.7333119905,24.5816930732
638936,30969539,162984,572370,"Rovaniemi, Lapland, Finland",FIN,0,66.5000352164,25.7159390856
643492,29064107,208798,568568,"Oulu, Northern Ostrobothnia, Finland",FIN,0,64.9999975781,25.4700109443
632978,30969499,0,574450,"Vaasa, Western Finland, Finland",FIN,0,63.0999843538,21.6000146064
659180,30969538,266119,564998,"Hameenlinna, Tavastia Proper, Finland",FIN,0,60.9969961103,24.4719995427
634963,30969480,68836,573760,"Tampere, Pirkanmaa, Finland",FIN,0,61.5000044954,23.7500125719
650859,30969530,382715,568087,"Kouvola, Southern Finland, Finland",FIN,0,60.8760000851,26.7090035108
646005,30969854,376574,569806,"Mikkeli, Southern Savonia, Finland",FIN,0,61.6899961671,27.2850034763
658225,30969488,2577965,565346,"Helsinki, Southern Finland, Finland",FIN,1,60.175563374,24.9341263415
0,0,0,0,"Shalqar, Aqtöbe, Kazakhstan",KAZ,0,47.8362907095,59.6140766997
610611,241035125,0,2264163,"Aqtobe, Aqtöbe, Kazakhstan",KAZ,0,50.2800175162,57.169988158
1519843,241549456,6672035,2264807,"Rudny, Qostanay, Kazakhstan",KAZ,0,52.9526967561,63.1300377999
1518062,0,0,2262729,"Turgay, Qostanay, Kazakhstan",KAZ,0,49.6260001073,63.4989965142
1522862,0,0,2258590,"Qazaly, Qyzylorda, Kazakhstan",KAZ,0,45.762799702,62.1075162342
1526265,0,2006689,2255903,"Aral, Qyzylorda, Kazakhstan",KAZ,0,46.7999715363,61.6666129139
1519922,241492821,3633864,2264637,"Qyzylorda, Qyzylorda, Kazakhstan",KAZ,0,44.800016092,65.4649857166
0,0,0,2256059,"Qulsary, Atyrau, Kazakhstan",KAZ,0,46.9832678417,54.0165372302
610529,98022062,159582,2256059,"Atyrau, Atyrau, Kazakhstan",KAZ,0,47.1126914664,51.9200243722
608668,436331577,848888,2264983,"Oral, West Kazakhstan, Kazakhstan",KAZ,0,51.2711198111,51.3349954822
1526273,27548009,56602,2264962,"Astana, Aqmola, Kazakhstan",KAZ,0,51.1811253043,71.4277742095
1519942,0,267899,2261214,"Qaraghandy, Qaraghandy, Kazakhstan",KAZ,0,49.8849770295,73.1150097238
1524325,0,1303705,2264365,"Ekibastuz, Pavlodar, Kazakhstan",KAZ,0,51.7299806916,75.3199397368
1520240,240872918,1583260,2264769,"Pavlodar, Pavlodar, Kazakhstan",KAZ,0,52.299997578,76.9500211171
1519422,27524816,475440,2264844,"Semey, East Kazakhstan, Kazakhstan",KAZ,0,50.4349951366,80.2750378
1520316,240993564,23685074,2260839,"Oskemen, East Kazakhstan, Kazakhstan",KAZ,0,49.9900352164,82.6149466542
1526384,0,159577,2255777,"Almaty, Almaty, Kazakhstan",KAZ,1,43.3249898469,76.9150361724
0,0,0,2255297,"Yasuj, Kohgiluyeh and Buyer Ahmad, Iran",IRN,0,30.6590041248,51.5940036081
139817,32826332,205669,2254463,"Bandar-e Bushehr, Bushehr, Iran",IRN,0,28.9199776398,50.8300133858
418863,26038567,223149,2254572,"Isfahan, Esfahan, Iran",IRN,1,32.7000053091,51.7000377999
115019,26082452,39622,2255202,"Shiraz, Fars, Iran",IRN,1,29.629960143,52.5700105375
112931,0,57654,2251945,"Tehran, Tehran, Iran",IRN,1,35.6719427684,51.4243440336
111822,27274996,451385,2253355,"Yazd, Yazd, Iran",IRN,0,31.9200529165,54.3700040271
115770,32676699,1989278,2255184,"Shar e Kord, Chahar Mahall and Bakhtiari, Iran",IRN,0,32.3209980506,50.8539965941
145459,32826329,1934,2254271,"Abadan, Khuzestan, Iran",IRN,0,30.3307442413,48.2796780994
144448,26082453,599079,2254294,"Ahvaz, Khuzestan, Iran",IRN,1,31.2799886261,48.7200129789
388349,0,0,1970761,"Basra, Al-Basrah, Iraq",IRQ,1,30.5135237824,47.8135566801
0,0,0,2218961,"Bandar-e-Abbas, Hormozgan, Iran",IRN,0,27.2040597822,56.2721355436
143083,30115597,995890,2254335,"Ardabil, Ardebil, Iran",IRN,0,38.2500024608,48.3000386137
119208,26082451,638742,2255062,"Qom, Qom, Iran",IRN,1,34.6500154816,50.9500060616
132144,27557313,321158,2254664,"Hamadan, Hamadan, Iran",IRN,0,34.796027241,48.515012572
119505,26082288,1052555,2255054,"Qazvin, Qazvin, Iran",IRN,0,36.2700199575,49.9999865304
0,0,0,2264272,"Beyneu, Mangghystau, Kazakhstan",KAZ,0,45.1833518667,55.1000369861
0,0,0,2255894,"Aqtau, Mangghystau, Kazakhstan",KAZ,0,43.6231886994,51.2365002022
610612,0,0,2255894,"Mangyshlak, Mangghystau, Kazakhstan",KAZ,0,43.6904550556,51.1417356091
113646,26038590,439791,2255239,"Tabriz, East Azarbaijan, Iran",IRN,1,38.0862915233,46.3012458891
128226,32663279,1489244,2254797,"Kermanshah, Kermanshah, Iran",IRN,1,34.3800061229,47.0600109444
118743,27442020,867128,2255086,"Rasht, Gilan, Iran",IRN,0,37.2999829295,49.6299832752
140463,0,0,2220273,"Birjand, South Khorasan, Iran",IRN,0,32.880020161,59.2199405506
118063,32675333,1907408,2246483,"Sabzewar, Razavi Khorasan, Iran",IRN,0,36.2200230093,57.6300117583
124665,26038568,406512,2254914,"Mashhad, Razavi Khorasan, Iran",IRN,1,36.2700199575,59.5699967029
1113217,32678220,362241,2255305,"Zabol, Sistan and Baluchestan, Iran",IRN,0,31.0214514354,61.481456257
1159301,26604766,1044089,2255308,"Zahedan, Sistan and Baluchestan, Iran",IRN,0,29.4999939158,60.8300231515
1264728,316417154,460486,2295390,"Ludhiana, Punjab, India",IND,1,30.9277620636,75.8722574452
1278710,245772397,447472,2295388,"Amritsar, Punjab, India",IND,1,31.6399924917,74.8699930409
1266049,245730439,1324777,2295062,"Kota, Rajasthan, India",IND,1,25.1799992055,75.8349987375
1268865,245746448,983053,2295392,"Jodhpur, Rajasthan, India",IND,1,26.2917659698,73.016772826
1269515,315734346,166537,2295401,"Jaipur, Rajasthan, India",IND,1,26.9211332387,75.8099873443
1518980,215989129,0,2262028,"Shymkent, South Kazakhstan, Kazakhstan",KAZ,0,42.3200124299,69.5950178618
1516905,240470924,753572,2263689,"Taraz, Zhambyl, Kazakhstan",KAZ,0,42.8999770295,71.3649873442
1264733,245753718,392095,2295377,"Lucknow, Uttar Pradesh, India",IND,1,26.8550390818,80.9149987375
1253405,287687798,236177,2295380,"Varanasi, Uttar Pradesh, India",IND,1,25.3299900502,83.0000394276
1267995,0,363531,2295378,"Kanpur, Uttar Pradesh, India",IND,1,26.4599985952,80.3199962961
1257806,245769159,1620032,2294999,"Saharanpur, Uttar Pradesh, India",IND,0,29.9700169057,77.5500361724
1258526,245713356,315858,2295383,"Ranchi, Jharkhand, India",IND,1,23.3700063263,85.3300264068
1275004,0,0,2295386,"Kolkata, West Bengal, India",IND,1,22.4949692983,88.3246756581
1278314,245715359,893023,2294892,"Asansol, West Bengal, India",IND,1,23.6833333,86.9833333
1276300,245731197,0,2294836,"Bhagalpur, Bihar, India",IND,0,25.2299961538,86.9800032135
1260086,509907130,18691354,2295381,"Patna, Bihar, India",IND,1,25.6249591258,85.1300386138
1258980,245693831,591573,2294871,"Raipur, Chhattisgarh, India",IND,1,21.2349945261,81.6350064686
1275971,245693656,2421062,2294874,"Bhilai, Chhattisgarh, India",IND,1,21.2166667,81.4333333
1275841,245712627,47946,2295407,"Bhopal, Madhya Pradesh, India",IND,1,23.2499878123,77.4099930409
1269633,245711973,473219,2295406,"Jabalpur, Madhya Pradesh, India",IND,1,23.1750569855,79.9550573313
1269743,245709027,0,2295408,"Indore, Madhya Pradesh, India",IND,1,22.7150592234,75.8650227447
1259425,245600130,0,2295300,"Pondicherry, Puducherry, India",IND,0,11.9349937123,79.8300003651
0,0,0,0,"Tuticorin, Tamil Nadu, India",IND,0,8.81999005018,78.130000772
1257629,313690303,238919,2295306,"Salem, Tamil Nadu, India",IND,1,11.6699969675,78.1800752349
1272543,245586375,2009655,2295337,"Dindigul, Tamil Nadu, India",IND,0,10.37997235,78.0000345448
1264527,344170750,45139,2295424,"Chennai, Tamil Nadu, India",IND,1,13.0899878122,80.2799987375
1254388,367576665,186160,2295326,"Tiruchirappalli, Tamil Nadu, India",IND,1,10.8099977813,78.6899665923
1264521,315030429,186095,2295425,"Madurai, Tamil Nadu, India",IND,1,9.92002626438,78.1200272206
1273865,245589078,186096,2295422,"Coimbatore, Tamil Nadu, India",IND,1,10.9999603464,76.9500211171
1279233,245711197,206337,2295402,"Ahmedabad, Dadra and Nagar Haveli, India",IND,1,23.0300529164,72.5800036203
1255364,391034125,226715,2295405,"Surat, Dadra and Nagar Haveli, India",IND,1,21.1999837433,72.8400394276
1272502,245690416,6311754,2291984,"Diu, Dadra and Nagar Haveli, India",IND,0,20.7196733354,70.9903949747
1260607,196794954,298028,2295173,"Panaji, Goa, India",IND,0,15.4919969974,73.8180006499
1663526,0,529789,1134065,"Ban Houayxay, Bokeo, Laos",LAO,0,20.2775,100.4127778
1655562,0,0,1139679,"Louang Namtha, Louang Namtha, Laos",LAO,0,20.9500020476,101.416698599
0,0,0,1140579,"Muang Xaignabouri, Xaignabouri, Laos",LAO,0,19.1950020028,101.484000637
1657819,300080784,3707920,1139382,"Champasak, Champasak, Laos",LAO,0,14.8833001086,105.866703627
1653334,0,2740956,1140594,"Saravan, Saravan, Laos",LAO,0,15.7159979953,106.426998696
1651944,122739684,23508076,1140612,"Vientiane, Vientiane [prefecture], Laos",LAO,0,17.9666927276,102.59998002
1652203,369491214,0,1140607,"Xam Nua, Houaphan, Laos",LAO,0,20.4166980246,104.033304705
1653894,132724948,4460648,1140043,"Phongsali, Phôngsali, Laos",LAO,0,21.6833039947,102.09999668
1665046,0,3190741,1140421,"Attapu, Attapu, Laos",LAO,0,14.8079971004,106.839000549
2260535,435903633,52710,1279685,"Brazzaville, Pool, Congo (Brazzaville)",COG,1,-4.25918577181,15.2846894925
2258984,0,3426738,1471889,"Kinkala, Pool, Congo (Brazzaville)",COG,0,-4.35599989705,14.7619986062
2255414,27565048,1037934,1282253,"Pointe-Noire, Kouilou, Congo (Brazzaville)",COG,0,-4.77000730502,11.8800394273
2962568,0,0,561791,"Muineachan, Monaghan, Ireland",IRL,0,54.25,-6.9666667
2624652,0,0,552015,"Århus, Midtjylland, Denmark",DNK,0,56.1572039989,10.2106839586
2610613,26559198,769935,558544,"Vejle, Syddanmark, Denmark",DNK,0,55.7090010284,9.53499649845
2618425,0,5166,554890,"København, Hovedstaden, Denmark",DNK,1,55.6785641904,12.5634857473
2620320,26559288,815846,554061,"Hillerod, Hovedstaden, Denmark",DNK,0,55.9332990694,12.3166985359
2612862,26559256,1804368,557478,"Soro, Sjaælland, Denmark",DNK,0,55.4329981145,11.5667016044
2286304,319225828,0,1343603,"Korhogo, Savanes, Ivory Coast",CIV,0,9.4599768259,-5.63995060365
2418362,321619928,1587028,1337138,"Labe, Labe, Guinea",GIN,0,11.3199924916,-12.3000091974
2417886,321619924,1587087,1337384,"Mali, Labe, Guinea",GIN,0,12.084003021,-12.3010014331
2414545,0,3434144,1339271,"Tongue, Labe, Guinea",GIN,0,11.4399990351,-11.670002477
2419992,321619992,1587014,1336223,"Kankan, Kankan, Guinea",GIN,0,10.3899975779,-9.31001082502
2418437,321619988,3434107,1337097,"Kouroussa, Kankan, Guinea",GIN,0,10.6530031016,-9.89199854863
2416443,321619934,0,1486847,"Pita, Mamou, Guinea",GIN,0,11.0799990981,-12.4010005606
2422383,321619936,0,1334806,"Dalaba, Mamou, Guinea",GIN,0,10.6560000106,-12.272003566
2422924,321593852,1587125,1334513,"Boke, Boke, Guinea",GIN,0,10.9399898467,-14.29999048
2422968,0,3433984,1334484,"Boffa, Boke, Guinea",GIN,0,10.1850030675,-14.0429964481
2418596,496398752,3434098,1336999,"Koundara, Boke, Guinea",GIN,0,12.4800031007,-13.2959964256
2420826,321619921,3434050,1335741,"Gaoual, Boke, Guinea",GIN,0,11.7540001414,-13.2129984273
2419533,321619942,1587004,1336491,"Kindia, Kindia, Guinea",GIN,0,10.0600177195,-12.8699744074
2414926,321619917,1587068,1339068,"Telimele, Kindia, Guinea",GIN,0,10.9050031072,-13.0429975607
2420985,0,3434033,1335631,"Forecariah, Kindia, Guinea",GIN,0,9.4300020756,-13.0979965512
2416969,321543441,1587029,1337916,"Nzerekore, Nzerekore, Guinea",GIN,0,7.76000307101,-8.82998844546
2423126,321620016,3433998,1486215,"Beyla, Nzerekore, Guinea",GIN,0,8.68699798703,-8.65700045383
2420562,321620029,3465476,1335882,"Gueckedou, Nzerekore, Guinea",GIN,0,8.55399612239,-10.1510004988
2421903,321619962,1587114,1335113,"Dinguiraye, Faranah, Guinea",GIN,0,11.2989960356,-10.7260014395
2422442,321619961,1587122,1334773,"Dabola, Faranah, Guinea",GIN,0,10.7479980032,-11.1089964894
2280376,319225798,0,1346718,"Touba, Bafing, Ivory Coast",CIV,0,8.28000002881,-7.68400154925
2422465,27565062,56638,1334760,"Conakry, Conakry, Guinea",GIN,1,9.53152284641,-13.6802350275
2290964,443317125,9735516,1341060,"Bouafle, Marahoué, Ivory Coast",CIV,0,6.97799710395,-5.74800242826
2290486,255132296,2156488,1341349,"Daloa, Haut-Sassandra, Ivory Coast",CIV,0,6.88997865695,-6.45000451804
2289887,0,9736013,1341734,"Divo, Sud-Bandama, Ivory Coast",CIV,0,5.83900203727,-5.36000348347
2290956,27565008,1132332,1341064,"Bouake, Vallée du Bandama, Ivory Coast",CIV,0,7.68998150526,-5.03001367331
932614,243645158,450791,1352362,"Mafetang, Mafeteng, Lesotho",LSO,0,-29.8166438611,27.2500056546
2293538,27565122,21371767,1339615,"Abidjan, Lagunes, Ivory Coast",CIV,1,5.31999696749,-4.04004825989
2279755,319225774,34395,1347063,"Yamoussoukro, Lacs, Ivory Coast",CIV,0,6.81838096,-5.27550256491
2280316,319225771,0,1487786,"Toumodi, Lacs, Ivory Coast",CIV,0,6.5520001323,-5.01900239435
2293507,0,3497764,1339639,"Aboisso, Sud-Comoé, Ivory Coast",CIV,0,5.46669905207,-3.20000353009
3589404,606130472,721015,85977,"Santa Cruz Del Quiche, Quiché, Guatemala",GTM,0,15.0333031025,-91.1332976255
935264,0,0,1410232,"St.-Denis, La Réunion, France",FRA,0,-20.8788948376,55.4480777576
3919998,415166392,0,346072,"Cobija, Acre, Brazil",BRA,0,-11.0333459281,-68.7333087582
3662155,0,7738404,456540,"Sena Madureira, Acre, Brazil",BRA,0,-9.07000323602,-68.6699792904
3662574,332175615,818818,455904,"Rio Branco, Acre, Brazil",BRA,0,-9.96658933629,-67.8000065528
0,0,0,456164,"Cruzeiro do Sul, Acre, Brazil",BRA,0,-7.62998777378,-72.6699676938
3664207,249478884,8232033,457187,"Fonte Boa, Amazonas, Brazil",BRA,0,-2.51381427115,-66.0916095394
3664321,415524338,8231955,456176,"Eirunepe, Amazonas, Brazil",BRA,0,-6.66002113966,-69.8738076189
3663503,415524346,8232365,457524,"Manicore, Amazonas, Brazil",BRA,0,-5.81216591505,-61.2974835629
3665098,0,0,456066,"Barcelos, Amazonas, Brazil",BRA,0,-0.97499347037,-62.9238959164
3661894,0,0,458193,"Tonantins, Amazonas, Brazil",BRA,0,-2.87270709342,-67.8018927426
3661944,249443080,1991745,458165,"Tefe, Amazonas, Brazil",BRA,0,-3.36001584993,-64.699989056
3664539,249398582,3169489,457039,"Coari, Amazonas, Brazil",BRA,0,-4.07997190462,-63.1299815284
3662342,0,0,0,"Sao Cabriel da Cachoeira, Amazonas, Brazil",BRA,0,-0.13323606476,-67.0833061133
0,0,0,0,"Novo Airao, Amazonas, Brazil",BRA,0,-2.620784486,-60.943784222
0,0,0,457331,"Itacoatiara, Amazonas, Brazil",BRA,0,-3.14002927767,-58.4399835628
3393008,309132782,2390018,456393,"Parintins, Amazonas, Brazil",BRA,0,-2.61003578808,-56.740009808
0,0,0,460226,"Natal, Amazonas, Brazil",BRA,0,-6.9838256644,-60.2699493832
0,0,0,0,"Crato, Amazonas, Brazil",BRA,0,-7.46389972039,-63.0399611833
3676623,0,0,0,"Leticia, Amazonas, Brazil",BRA,0,-4.22001503613,-69.9399792904
3663517,195594311,455086,455833,"Manaus, Amazonas, Brazil",BRA,1,-3.10003171907,-60.0000175391
3398269,0,3117858,455868,"Imperatriz, Maranhão, Brazil",BRA,0,-5.5200390433,-47.4900059424
3388368,155590820,354405,455834,"São Luís, Maranhão, Brazil",BRA,1,-2.51598468131,-44.2659908463
0,0,0,0,"Caxias, Maranhão, Brazil",BRA,0,-4.83300087598,-43.3500260839
3406545,415520739,3886347,456062,"Balsas, Maranhão, Brazil",BRA,0,-7.52002032586,-46.0499904801
3404817,0,0,55944058,"Breves, Pará, Brazil",BRA,0,-1.68001503612,-50.4900037044
0,0,0,0,"Jacareacanga, Pará, Brazil",BRA,0,-6.26660846062,-57.6500059424
3385935,415524113,0,456002,"Tucurui, Pará, Brazil",BRA,0,-3.67999631868,-49.7199990251
3397967,343335130,5938630,456253,"Itaituba, Pará, Brazil",BRA,0,-4.25861733106,-55.9250207943
3401845,0,0,429977,"Conceicao do Araguaia, Pará, Brazil",BRA,0,-8.25000160841,-49.2900252702
3408424,415524127,2986521,458294,"Abaetetuba, Pará, Brazil",BRA,0,-1.72453069437,-48.8848801409
3389353,0,799537,455909,"Santarem, Pará, Brazil",BRA,0,-2.43325071321,-54.6999792904
3395503,289658599,1057949,455881,"Maraba, Pará, Brazil",BRA,0,-5.34997190463,-49.1159790462
3405870,370757335,409573,455820,"Belem, Pará, Brazil",BRA,1,-1.45000323599,-48.4800230322
0,0,0,0,"Principe da Beira, Rondônia, Brazil",BRA,0,-12.4166723441,-64.4166471778
3924679,318857757,5910696,458278,"Vilhena, Rondônia, Brazil",BRA,0,-12.7166023571,-60.1165995703
0,0,0,0,"Ji-Parana, Rondônia, Brazil",BRA,0,-10.8333064587,-61.9670034196
3662762,256304928,352796,455901,"Porto Velho, Rondônia, Brazil",BRA,0,-8.75002276727,-63.9000120459
0,0,0,0,"Araguaina, Tocantins, Brazil",BRA,0,-7.19001462924,-48.2100136735
3474574,342039019,2569807,457721,"Palmas, Tocantins, Brazil",BRA,0,-10.2377355765,-48.2877867041
3472404,415522295,9038140,456653,"Alvorada, Tocantins, Brazil",BRA,0,-12.4700024222,-49.082001792
3469058,34567423,4752,455819,"Brasilia, Distrito Federal, Brazil",BRA,1,-15.7833402315,-47.9160522884
3465342,313785551,1308999,455947,"Corumba, Mato Grosso do Sul, Brazil",BRA,0,-19.0160111299,-57.6500059424
3467747,319054316,0,455849,"Campo Grande, Mato Grosso do Sul, Brazil",BRA,1,-20.450032126,-54.6166252051
3446621,246671065,1683025,458171,"Teofilo Otoni, Minas Gerais, Brazil",BRA,0,-17.8700345674,-41.5000098079
3445839,246670575,0,455916,"Uberaba, Minas Gerais, Brazil",BRA,0,-19.7799955049,-47.9500037044
3460148,246671049,3750884,456282,"Januaria, Minas Gerais, Brazil",BRA,0,-15.4799995739,-44.3699896663
3470127,246671856,82198,455821,"Belo Horizonte, Minas Gerais, Brazil",BRA,1,-19.9150260225,-43.9150045182
3456814,246671675,1066432,455886,"Montes Claros, Minas Gerais, Brazil",BRA,0,-16.7200272432,-43.8600207942
3445831,246673103,612901,455917,"Uberlandia, Minas Gerais, Brazil",BRA,0,-18.8999975394,-48.2799835628
0,0,0,0,"Mato Grosso, Mato Grosso, Brazil",BRA,0,-15.0000288708,-59.9500205908
3665202,0,0,427489,"Aripuana, Mato Grosso, Brazil",BRA,0,-9.16999713251,-60.6400043148
0,0,0,458108,"Sinop, Mato Grosso, Brazil",BRA,0,-11.8499885876,-55.4599845801
0,0,0,456143,"Colider, Mato Grosso, Brazil",BRA,0,-10.8172867647,-55.4505794694
3407884,0,0,421454,"Alta Floresta, Mato Grosso, Brazil",BRA,0,-9.90003009149,-55.9099829525
3465038,318876276,700984,455829,"Cuiaba, Mato Grosso, Brazil",BRA,1,-15.5696065075,-56.0849851904
3460232,415524030,6316994,456277,"Jaguarao, Rio Grande do Sul, Brazil",BRA,0,-32.5600422986,-53.3699829525
3471196,415523688,2687698,455842,"Bage, Rio Grande do Sul, Brazil",BRA,0,-31.3200146293,-54.1000159115
3454244,240050035,684993,455897,"Pelotas, Rio Grande do Sul, Brazil",BRA,0,-31.7500142224,-52.3300205908
3466537,144930880,0,429100,"Caxias do Sul, Rio Grande do Sul, Brazil",BRA,0,-29.1799902153,-51.1700397152
3452925,313557783,172237,455823,"Porto Alegre, Rio Grande do Sul, Brazil",BRA,1,-30.0500146293,-51.2000120459
3458449,359501477,0,455832,"Londrina, Paraná, Brazil",BRA,0,-23.3000390434,-51.1799874284
3464975,206136859,439002,455822,"Curitiba, Paraná, Brazil",BRA,1,-25.4200130017,-49.3199976009
3453186,415523643,0,455900,"Ponta Grossa, Paraná, Brazil",BRA,0,-25.0900073051,-50.1600496842
3463237,90200226,311130,455861,"Florianopolis, Santa Catarina, Brazil",BRA,1,-27.5799845186,-48.5200205908
3465196,283401586,1302832,455856,"Criciuma, Santa Catarina, Brazil",BRA,0,-28.6800207328,-49.3899674902
3407378,415521161,760134,456044,"Aracati, Ceará, Brazil",BRA,0,-4.55999428418,-37.7700307633
3398379,415521012,23211275,457282,"Ico, Ceará, Brazil",BRA,0,-6.4000370088,-38.8499906835
3399415,210738427,11169,455830,"Fortaleza, Ceará, Brazil",BRA,1,-3.75001788444,-38.5799813248
3393001,343151333,2491823,455975,"Parnaiba, Piauí, Brazil",BRA,0,-2.91001747753,-41.7699674902
3392167,320692703,5874170,457797,"Picos, Piauí, Brazil",BRA,0,-7.07999550489,-41.4399876318
3386496,320661313,451134,455835,"Teresina, Piauí, Brazil",BRA,1,-5.0950003877,-42.7800091975
3407327,415522010,1435844,455841,"Arapiraca, Alagoas, Brazil",BRA,0,-9.75001340855,-36.6699945491
3395981,243850911,818759,455880,"Maceio, Alagoas, Brazil",BRA,1,-9.6199955049,-35.7299744075
3459943,415522460,0,455966,"Jequie, Bahia, Brazil",BRA,0,-13.8500215466,-40.0799931249
3461408,415522529,1318640,455955,"Ilheus, Bahia, Brazil",BRA,0,-14.7800422985,-39.0500043147
3467577,0,0,427888,"Canavieiras, Bahia, Brazil",BRA,0,-15.6400414847,-38.9600098079
3450063,415522345,0,456501,"Santa Maria da Vitoria, Bahia, Brazil",BRA,0,-13.3899979463,-44.2100252701
