fid,woeid,iso,places,foundry
7996,34824604,NG,-1,http://www.missionintegers.com/
7997,34824606,NG,15,http://www.missionintegers.com/
7999,34824608,NG,15,http://www.missionintegers.com/
8001,34824610,NG,20,http://www.missionintegers.com/
8006,34824612,NG,-1,http://www.missionintegers.com/
8012,34824614,NG,15,http://www.missionintegers.com/
8013,34824616,NG,15,http://www.missionintegers.com/
8022,34824618,CM,20,http://www.missionintegers.com/
8030,34824620,CM,15,http://www.missionintegers.com/
8031,34824622,NG,-1,http://www.missionintegers.com/
8032,34824624,NG,6,http://www.missionintegers.com/
8038,34824626,NG,6,http://www.missionintegers.com/
8040,34824628,NG,-1,http://www.missionintegers.com/
8045,34824630,NG,5,http://www.missionintegers.com/
8047,34824632,CM,15,http://www.missionintegers.com/
8048,34824634,CM,15,http://www.missionintegers.com/
8049,34824636,CM,15,http://www.missionintegers.com/
8050,34824638,CM,20,http://www.missionintegers.com/
8058,34824640,BJ,20,http://www.missionintegers.com/
8062,34824642,BJ,-1,http://www.missionintegers.com/
8065,34824644,BJ,15,http://www.missionintegers.com/
8066,34824646,BJ,15,http://www.missionintegers.com/
8069,34824648,TG,-1,http://www.missionintegers.com/
8076,34824650,TG,20,http://www.missionintegers.com/
8078,34824652,TG,-1,http://www.missionintegers.com/
8079,34824654,TG,15,http://www.missionintegers.com/
8080,34824656,TG,-1,http://www.missionintegers.com/
8082,34824658,TG,-1,http://www.missionintegers.com/
8088,34824660,GH,15,http://www.missionintegers.com/
8091,34824662,BJ,20,http://www.missionintegers.com/
8097,34824664,TZ,-1,http://www.missionintegers.com/
8101,34824666,TZ,-1,http://www.missionintegers.com/
8107,34824668,MZ,15,http://www.missionintegers.com/
8110,34824670,CD,15,http://www.missionintegers.com/
8114,34824672,CD,-1,http://www.missionintegers.com/
8116,34824674,UG,-1,http://www.missionintegers.com/
8117,34824676,CD,-1,http://www.missionintegers.com/
8123,34824678,KE,-1,http://www.missionintegers.com/
8126,34824680,UG,-1,http://www.missionintegers.com/
8131,34824682,GA,15,http://www.missionintegers.com/
8133,34824684,RW,20,http://www.missionintegers.com/
8141,34824686,RW,15,http://www.missionintegers.com/
8145,34824688,RW,-1,http://www.missionintegers.com/
8148,34824690,TZ,20,http://www.missionintegers.com/
8150,34824692,TZ,15,http://www.missionintegers.com/
8151,34824694,RW,-1,http://www.missionintegers.com/
8155,34824696,TZ,15,http://www.missionintegers.com/
8160,34824698,TZ,5,http://www.missionintegers.com/
8161,34824700,BI,20,http://www.missionintegers.com/
8164,34824702,TZ,-1,http://www.missionintegers.com/
8173,34824704,CD,0,http://www.missionintegers.com/
8174,34824706,CG,15,http://www.missionintegers.com/
8186,34824708,CD,-1,http://www.missionintegers.com/
8189,34824710,CD,-1,http://www.missionintegers.com/
8190,34824712,CD,20,http://www.missionintegers.com/
8193,34824714,TZ,20,http://www.missionintegers.com/
8194,34824716,CD,20,http://www.missionintegers.com/
8201,34824718,TZ,-1,http://www.missionintegers.com/
8203,34824720,TZ,20,http://www.missionintegers.com/
8206,34824722,CD,-1,http://www.missionintegers.com/
8210,34824724,MW,-1,http://www.missionintegers.com/
8211,34824726,CD,20,http://www.missionintegers.com/
8212,34824728,CD,20,http://www.missionintegers.com/
8213,34824730,AO,20,http://www.missionintegers.com/
8214,34824732,AO,15,http://www.missionintegers.com/
8215,34824734,AO,20,http://www.missionintegers.com/
8218,34824736,ZM,20,http://www.missionintegers.com/
8219,34824738,ZM,20,http://www.missionintegers.com/
8221,34824740,ZM,20,http://www.missionintegers.com/
8222,34824742,MW,-1,http://www.missionintegers.com/
8227,34824744,ZM,20,http://www.missionintegers.com/
8231,34824746,MW,20,http://www.missionintegers.com/
8233,34824748,MW,-1,http://www.missionintegers.com/
8234,34824750,MW,-1,http://www.missionintegers.com/
8236,34824752,MW,-1,http://www.missionintegers.com/
8241,34824754,MW,-1,http://www.missionintegers.com/
8242,34824756,MW,15,http://www.missionintegers.com/
8244,34824758,AO,20,http://www.missionintegers.com/
8249,34824760,ZM,20,http://www.missionintegers.com/
8255,34824762,ZW,20,http://www.missionintegers.com/
8261,34824764,ZW,15,http://www.missionintegers.com/
8263,34824766,ZW,20,http://www.missionintegers.com/
8265,34824768,MZ,20,http://www.missionintegers.com/
8266,34824770,NA,20,http://www.missionintegers.com/
8267,34824772,ZW,20,http://www.missionintegers.com/
8270,34824774,ZW,20,http://www.missionintegers.com/
8272,34824776,ZW,15,http://www.missionintegers.com/
8280,34824778,NA,20,http://www.missionintegers.com/
8281,34824780,BW,20,http://www.missionintegers.com/
8287,34824782,ZA,-1,http://www.missionintegers.com/
8289,34824784,BW,-1,http://www.missionintegers.com/
8295,34824786,ZA,15,http://www.missionintegers.com/
8298,34824788,ZA,15,http://www.missionintegers.com/
8300,34824790,BW,20,http://www.missionintegers.com/
8301,34824792,ZA,-1,http://www.missionintegers.com/
8305,34824794,ZA,-1,http://www.missionintegers.com/
8307,34824796,ZA,-1,http://www.missionintegers.com/
8314,34824798,ZA,-1,http://www.missionintegers.com/
8317,34824800,ZA,-1,http://www.missionintegers.com/
8320,34824802,ZA,0,http://www.missionintegers.com/
8321,34824804,ZA,15,http://www.missionintegers.com/
8322,34824806,ZA,20,http://www.missionintegers.com/
8323,34824808,ZA,20,http://www.missionintegers.com/
8325,34824810,ZA,20,http://www.missionintegers.com/
8327,34824812,ZA,20,http://www.missionintegers.com/
8330,34824814,ZA,20,http://www.missionintegers.com/
8334,34824816,ZA,-1,http://www.missionintegers.com/
8337,34824818,ZA,15,http://www.missionintegers.com/
8343,34824820,ZA,0,http://www.missionintegers.com/
8346,34824822,ZA,0,http://www.missionintegers.com/
8353,34824824,ZA,20,http://www.missionintegers.com/
8355,34824826,ZA,-1,http://www.missionintegers.com/
8357,34824828,ZA,20,http://www.missionintegers.com/
8358,34824830,ZA,6,http://www.missionintegers.com/
8365,34824832,ZA,20,http://www.missionintegers.com/
8369,34824834,ZA,15,http://www.missionintegers.com/
8370,34824836,ZA,0,http://www.missionintegers.com/
8371,34824838,ZA,20,http://www.missionintegers.com/
8372,34824840,ZA,15,http://www.missionintegers.com/
8376,34824842,ZA,20,http://www.missionintegers.com/
8378,34824844,ZA,15,http://www.missionintegers.com/
8379,34824846,LS,20,http://www.missionintegers.com/
8380,34824848,LS,5,http://www.missionintegers.com/
8383,34824850,ZA,-1,http://www.missionintegers.com/
8386,34824852,ZA,-1,http://www.missionintegers.com/
8394,34824854,ZA,-1,http://www.missionintegers.com/
8396,34824856,ZA,-1,http://www.missionintegers.com/
8399,34824858,ZA,20,http://www.missionintegers.com/
8405,34824860,ZA,20,http://www.missionintegers.com/
8406,34824862,ZA,20,http://www.missionintegers.com/
8410,34824864,ZA,-1,http://www.missionintegers.com/
8413,34824866,CD,15,http://www.missionintegers.com/
8418,34824868,CD,20,http://www.missionintegers.com/
8419,34824870,ZA,15,http://www.missionintegers.com/
8420,34824872,ZA,20,http://www.missionintegers.com/
8423,34824874,ZA,20,http://www.missionintegers.com/
8424,34824876,TZ,5,http://www.missionintegers.com/
8432,34824878,MG,20,http://www.missionintegers.com/
8433,34824880,MG,-1,http://www.missionintegers.com/
8434,34824882,MG,15,http://www.missionintegers.com/
8436,34824884,MG,-1,http://www.missionintegers.com/
8440,34824886,MG,-1,http://www.missionintegers.com/
8441,34824888,MG,-1,http://www.missionintegers.com/
8444,34824890,MG,-1,http://www.missionintegers.com/
8446,34824892,MG,-1,http://www.missionintegers.com/
8447,34824894,MG,-1,http://www.missionintegers.com/
8448,34824896,MG,-1,http://www.missionintegers.com/
8449,34824898,MG,-1,http://www.missionintegers.com/
8451,34824900,MG,-1,http://www.missionintegers.com/
8452,34824902,MG,15,http://www.missionintegers.com/
8456,34824904,MG,-1,http://www.missionintegers.com/
8457,34824906,MG,-1,http://www.missionintegers.com/
8459,34824908,MG,-1,http://www.missionintegers.com/
8460,34824910,MG,-1,http://www.missionintegers.com/
8461,34824912,MG,-1,http://www.missionintegers.com/
8463,34824914,MG,-1,http://www.missionintegers.com/
8464,34824916,MG,15,http://www.missionintegers.com/
8468,34824918,MG,-1,http://www.missionintegers.com/
8470,34824920,MG,-1,http://www.missionintegers.com/
8471,34824922,MG,-1,http://www.missionintegers.com/
8479,34824924,MG,15,http://www.missionintegers.com/
8489,34824926,PK,20,http://www.missionintegers.com/
8490,34824928,PK,20,http://www.missionintegers.com/
8492,34824930,IR,20,http://www.missionintegers.com/
8499,34824932,PK,20,http://www.missionintegers.com/
8508,34824934,IN,15,http://www.missionintegers.com/
8513,34824936,PK,15,http://www.missionintegers.com/
8515,34824938,IR,-1,http://www.missionintegers.com/
8517,34824940,IR,-1,http://www.missionintegers.com/
8522,34824942,IR,20,http://www.missionintegers.com/
8531,34824944,PK,-1,http://www.missionintegers.com/
8533,34824946,PK,15,http://www.missionintegers.com/
8534,34824948,IN,15,http://www.missionintegers.com/
8537,34824950,IR,0,http://www.missionintegers.com/
8538,34824952,IQ,0,http://www.missionintegers.com/
8541,34824954,PK,15,http://www.missionintegers.com/
8544,34824956,PK,-1,http://www.missionintegers.com/
8546,34824958,IN,15,http://www.missionintegers.com/
8548,34824960,IN,20,http://www.missionintegers.com/
8549,34824962,PK,15,http://www.missionintegers.com/
8550,34824964,PK,15,http://www.missionintegers.com/
8551,34824966,IR,15,http://www.missionintegers.com/
8553,34824968,PK,-1,http://www.missionintegers.com/
8555,34824970,PK,15,http://www.missionintegers.com/
8556,34824972,IN,15,http://www.missionintegers.com/
8557,34824974,IR,0,http://www.missionintegers.com/
8559,34824976,IR,0,http://www.missionintegers.com/
8562,34824978,IN,15,http://www.missionintegers.com/
8567,34824980,PK,15,http://www.missionintegers.com/
8568,34824982,PK,15,http://www.missionintegers.com/
8571,34824984,PK,15,http://www.missionintegers.com/
8573,34824986,IR,20,http://www.missionintegers.com/
8575,34824988,IN,15,http://www.missionintegers.com/
8584,34824990,IR,15,http://www.missionintegers.com/
8587,34824992,IN,15,http://www.missionintegers.com/
8590,34824994,IN,15,http://www.missionintegers.com/
8594,34824996,PK,-1,http://www.missionintegers.com/
8598,34824998,IN,15,http://www.missionintegers.com/
8603,34825000,PK,20,http://www.missionintegers.com/
8604,34825002,PK,-1,http://www.missionintegers.com/
8612,34825004,IN,15,http://www.missionintegers.com/
8613,34825006,IN,15,http://www.missionintegers.com/
8615,34825008,IR,-1,http://www.missionintegers.com/
8616,34825010,PK,20,http://www.missionintegers.com/
8617,34825012,PK,15,http://www.missionintegers.com/
8620,34825014,KW,-1,http://www.missionintegers.com/
8622,34825016,IR,-1,http://www.missionintegers.com/
8630,34825018,PK,15,http://www.missionintegers.com/
8634,34825020,PK,15,http://www.missionintegers.com/
8640,34825022,PK,15,http://www.missionintegers.com/
8645,34825024,IN,15,http://www.missionintegers.com/
8646,34825026,IN,20,http://www.missionintegers.com/
8648,34825028,IR,20,http://www.missionintegers.com/
8650,34825030,PK,15,http://www.missionintegers.com/
8651,34825032,PK,15,http://www.missionintegers.com/
8652,34825034,PK,15,http://www.missionintegers.com/
8656,34825036,PK,15,http://www.missionintegers.com/
8659,34825038,IR,15,http://www.missionintegers.com/
8661,34825040,PK,15,http://www.missionintegers.com/
8665,34825042,PK,15,http://www.missionintegers.com/
8668,34825044,PK,15,http://www.missionintegers.com/
8670,34825046,IN,20,http://www.missionintegers.com/
8671,34825048,IN,-1,http://www.missionintegers.com/
8673,34825050,IN,15,http://www.missionintegers.com/
8675,34825052,IR,-1,http://www.missionintegers.com/
8682,34825054,IR,-1,http://www.missionintegers.com/
8685,34825056,IR,15,http://www.missionintegers.com/
8689,34825058,IN,15,http://www.missionintegers.com/
8690,34825060,IR,15,http://www.missionintegers.com/
8698,34825062,IN,15,http://www.missionintegers.com/
8700,34825064,IN,15,http://www.missionintegers.com/
8705,34825066,IN,20,http://www.missionintegers.com/
8707,34825068,PK,-1,http://www.missionintegers.com/
8712,34825070,IR,-1,http://www.missionintegers.com/
8715,34825072,PK,0,http://www.missionintegers.com/
8721,34825074,IR,0,http://www.missionintegers.com/
8727,34825076,IN,15,http://www.missionintegers.com/
8728,34825078,IN,20,http://www.missionintegers.com/
8729,34825080,NP,-1,http://www.missionintegers.com/
8733,34825082,IR,0,http://www.missionintegers.com/
8739,34825084,IN,15,http://www.missionintegers.com/
8743,34825086,IR,0,http://www.missionintegers.com/
8746,34825088,IN,15,http://www.missionintegers.com/
8749,34825090,IR,-1,http://www.missionintegers.com/
8750,34825092,PK,15,http://www.missionintegers.com/
8753,34825094,IN,15,http://www.missionintegers.com/
8754,34825096,IN,20,http://www.missionintegers.com/
8755,34825098,PK,-1,http://www.missionintegers.com/
8757,34825100,IR,-1,http://www.missionintegers.com/
8758,34825102,PK,20,http://www.missionintegers.com/
8761,34825104,IR,15,http://www.missionintegers.com/
8763,34825106,PK,15,http://www.missionintegers.com/
8764,34825108,IN,15,http://www.missionintegers.com/
8765,34825110,IN,15,http://www.missionintegers.com/
8767,34825112,IN,-1,http://www.missionintegers.com/
8770,34825114,PK,-1,http://www.missionintegers.com/
8771,34825116,PK,15,http://www.missionintegers.com/
8773,34825118,IN,15,http://www.missionintegers.com/
8776,34825120,PK,15,http://www.missionintegers.com/
8777,34825122,PK,15,http://www.missionintegers.com/
8780,34825124,IN,0,http://www.missionintegers.com/
8784,34825126,IN,20,http://www.missionintegers.com/
8786,34825128,IR,-1,http://www.missionintegers.com/
8787,34825130,IN,20,http://www.missionintegers.com/
8790,34825132,IN,15,http://www.missionintegers.com/
8792,34825134,PK,-1,http://www.missionintegers.com/
8793,34825136,IN,20,http://www.missionintegers.com/
8794,34825138,PK,15,http://www.missionintegers.com/
8797,34825140,IN,15,http://www.missionintegers.com/
8799,34825142,SA,-1,http://www.missionintegers.com/
8801,34825144,PK,15,http://www.missionintegers.com/
8803,34825146,IR,0,http://www.missionintegers.com/
8815,34825148,PK,20,http://www.missionintegers.com/
8819,34825150,SA,20,http://www.missionintegers.com/
8820,34825152,IN,-1,http://www.missionintegers.com/
8822,34825154,IR,-1,http://www.missionintegers.com/
8826,34825156,PK,15,http://www.missionintegers.com/
8827,34825158,IN,15,http://www.missionintegers.com/
8831,34825160,IR,15,http://www.missionintegers.com/
8833,34825162,IN,15,http://www.missionintegers.com/
8835,34825164,IR,15,http://www.missionintegers.com/
8837,34825166,SA,20,http://www.missionintegers.com/
8850,34825168,IN,15,http://www.missionintegers.com/
8860,34825170,IN,20,http://www.missionintegers.com/
8863,34825172,IN,15,http://www.missionintegers.com/
8874,34825174,IN,20,http://www.missionintegers.com/
8877,34825176,IN,-1,http://www.missionintegers.com/
8879,34825178,PK,15,http://www.missionintegers.com/
8881,34825180,PK,15,http://www.missionintegers.com/
8882,34825182,PK,-1,http://www.missionintegers.com/
8883,34825184,IN,15,http://www.missionintegers.com/
8884,34825186,SA,20,http://www.missionintegers.com/
8889,34825188,PK,20,http://www.missionintegers.com/
8890,34825190,IN,20,http://www.missionintegers.com/
8895,34825192,PK,15,http://www.missionintegers.com/
8898,34825194,PK,15,http://www.missionintegers.com/
